Date,Open,High,Low,Close,Volume
9-Jul-09,203.26,207.43,203.10,205.40,3275816
8-Jul-09,200.20,203.20,199.23,201.45,3441854
7-Jul-09,204.32,204.80,198.19,198.51,3260307
6-Jul-09,203.45,205.53,201.03,205.01,2262557
2-Jul-09,207.91,207.91,203.61,204.45,2517630
1-Jul-09,212.31,213.41,209.28,209.70,2310768
30-Jun-09,212.21,213.82,209.32,211.01,2594683
29-Jun-09,213.21,214.11,211.33,212.28,2169518
26-Jun-09,207.05,214.33,206.76,212.87,3257482
25-Jun-09,203.70,208.16,203.46,208.09,3045279
24-Jun-09,204.57,206.32,203.48,204.85,2457992
23-Jun-09,203.53,204.70,201.48,203.04,2899710
22-Jun-09,208.68,208.95,201.15,203.88,4124360
19-Jun-09,209.31,210.44,207.50,210.26,4261008
18-Jun-09,208.05,209.55,206.71,207.24,3087653
17-Jun-09,208.30,210.07,205.99,207.79,3490947
16-Jun-09,209.86,210.76,207.92,208.21,3050261
15-Jun-09,210.96,210.96,207.21,208.59,3737299
12-Jun-09,213.64,214.06,210.82,212.63,2918429
11-Jun-09,216.10,217.08,214.40,214.71,2866040
10-Jun-09,218.33,219.16,213.55,216.52,3358870
9-Jun-09,219.51,220.47,216.10,218.03,3255945
8-Jun-09,219.97,220.68,217.28,219.60,3098931
5-Jun-09,222.76,223.89,219.95,222.38,3681002
4-Jun-09,217.87,220.84,217.47,220.36,3639434
3-Jun-09,213.21,216.45,212.21,216.04,3535593
2-Jun-09,213.34,215.19,211.91,214.41,2626012
1-Jun-09,209.57,215.01,209.47,213.49,3323431
29-May-09,206.26,208.83,205.56,208.82,2649405
28-May-09,204.54,206.02,202.51,205.41,2668993
27-May-09,203.02,206.14,202.61,202.98,3035892
26-May-09,196.17,202.70,195.20,202.38,3104776
22-May-09,198.53,199.52,196.20,196.95,1718843
21-May-09,198.35,201.62,197.12,198.45,2720300
20-May-09,201.25,203.04,197.70,198.79,2284191
19-May-09,198.25,201.02,196.70,199.64,2837823
18-May-09,197.56,198.85,192.89,198.62,3352055
15-May-09,195.75,197.25,194.74,195.20,3016859
14-May-09,194.59,196.30,192.54,193.94,2937904
13-May-09,197.24,198.39,194.37,194.96,2852384
12-May-09,205.21,205.70,197.75,199.70,3796453
11-May-09,201.60,206.21,200.80,204.19,2560736
8-May-09,201.63,205.27,197.70,203.87,3865597
7-May-09,202.25,202.70,196.45,198.50,3000724
6-May-09,203.60,204.34,200.70,201.94,2633743
5-May-09,200.19,202.70,198.82,201.70,2401096
4-May-09,199.28,201.40,197.59,201.19,3204843
1-May-09,197.71,198.99,195.97,197.04,2428611
30-Apr-09,198.08,202.08,197.60,198.18,4361069
29-Apr-09,193.18,197.68,193.11,195.93,3610160
28-Apr-09,192.07,194.72,190.96,192.05,2943938
27-Apr-09,192.36,194.94,191.57,193.17,2291125
24-Apr-09,193.22,196.79,190.44,194.94,3386147
23-Apr-09,193.95,195.07,190.75,192.54,2611240
22-Apr-09,191.07,195.19,189.69,192.12,3503616
21-Apr-09,188.27,192.34,188.24,190.93,3697301
20-Apr-09,193.27,195.52,188.13,189.84,4429555
17-Apr-09,193.20,200.11,192.60,196.32,10734963
16-Apr-09,190.94,196.65,190.70,194.56,10185094
15-Apr-09,183.73,190.72,182.26,189.94,4935003
14-Apr-09,188.66,188.68,182.98,184.64,3429359
13-Apr-09,185.85,189.74,185.34,189.24,3050081
9-Apr-09,184.93,187.36,183.31,186.44,3383146
8-Apr-09,181.93,182.68,178.28,181.18,2765142
7-Apr-09,181.48,182.06,177.83,179.50,3681433
6-Apr-09,183.68,185.09,180.88,184.30,3281760
3-Apr-09,182.43,186.05,179.18,185.07,3789784
2-Apr-09,181.84,185.06,180.34,181.43,4489367
1-Apr-09,172.06,177.80,170.48,177.22,3303042
31-Mar-09,174.64,176.93,173.26,174.20,3658421
30-Mar-09,171.44,172.08,168.20,171.52,3096702
27-Mar-09,175.18,176.17,172.91,174.02,3323401
26-Mar-09,176.74,179.76,174.42,176.82,6004769
25-Mar-09,175.38,175.85,168.29,172.21,4337117
24-Mar-09,173.42,177.10,172.17,173.76,3821808
23-Mar-09,166.95,174.90,166.68,174.48,4272085
20-Mar-09,165.32,166.66,163.33,165.25,4738590
19-Mar-09,166.01,168.17,163.85,165.13,4111476
18-Mar-09,167.57,170.17,164.19,166.72,5013619
17-Mar-09,160.25,167.84,159.70,167.84,4715786
16-Mar-09,163.16,165.03,159.45,160.00,4947256
13-Mar-09,163.21,163.89,159.67,162.37,3907609
12-Mar-09,158.93,162.66,156.98,161.93,5026330
11-Mar-09,155.21,160.16,153.01,159.11,5926878
10-Mar-09,149.27,155.41,147.27,154.24,6731733
9-Mar-09,150.14,153.44,144.87,145.59,6929592
6-Mar-09,153.76,155.25,147.27,154.44,7238087
5-Mar-09,158.40,159.70,151.47,152.97,6530631
4-Mar-09,161.74,164.66,157.85,159.62,7820133
3-Mar-09,165.20,167.01,161.34,162.90,6524207
2-Mar-09,166.83,170.52,163.16,163.74,5789674
27-Feb-09,166.64,172.08,165.72,169.16,5420892
26-Feb-09,173.15,176.42,168.75,168.76,5607758
25-Feb-09,171.25,176.33,169.63,170.99,6440776
24-Feb-09,165.68,174.98,165.61,172.90,6101985
23-Feb-09,173.67,175.07,164.94,165.20,5220506
20-Feb-09,169.19,174.63,167.67,173.40,6218278
19-Feb-09,178.91,180.08,170.88,171.49,4989553
18-Feb-09,173.79,176.87,170.43,176.73,6025999
17-Feb-09,173.43,173.72,170.01,171.50,5680732
13-Feb-09,181.28,181.68,177.79,179.02,4147107
12-Feb-09,176.76,181.99,175.92,181.71,5551383
11-Feb-09,179.65,182.68,176.68,179.20,5232088
10-Feb-09,188.18,188.94,179.12,179.43,7105831
9-Feb-09,185.83,190.69,183.83,189.57,4983224
6-Feb-09,178.41,187.09,177.90,185.83,7041797
5-Feb-09,170.63,177.87,168.67,177.04,7265283
4-Feb-09,170.21,177.40,169.75,171.67,6817851
3-Feb-09,171.46,171.67,167.08,170.40,6561634
2-Feb-09,167.31,172.67,166.17,170.46,5206915
30-Jan-09,172.52,174.57,168.17,169.43,4673619
29-Jan-09,172.44,172.70,170.23,171.83,7284342
28-Jan-09,169.16,176.34,168.32,174.51,7693202
27-Jan-09,163.39,167.10,162.30,165.91,4929544
26-Jan-09,162.59,164.16,160.44,162.10,4611581
23-Jan-09,154.79,166.15,152.26,162.51,10732775
22-Jan-09,149.17,154.83,147.72,153.40,8266320
21-Jan-09,144.32,151.90,144.32,151.69,4927534
20-Jan-09,149.72,149.90,141.52,141.52,5050088
16-Jan-09,152.66,154.28,148.00,149.98,5225959
15-Jan-09,148.93,151.94,143.54,149.64,5937439
14-Jan-09,155.15,157.06,149.02,150.64,5577379
13-Jan-09,156.04,160.46,155.35,157.32,4433603
12-Jan-09,158.31,159.63,155.27,156.50,3304863
9-Jan-09,163.91,163.91,156.86,157.69,4341085
8-Jan-09,159.30,162.76,158.83,162.76,3601466
7-Jan-09,164.32,165.62,159.53,161.17,4495295
6-Jan-09,166.66,170.57,163.36,167.20,6426845
5-Jan-09,160.66,165.79,157.66,164.19,4891063
2-Jan-09,154.45,161.07,152.90,160.82,3617574
31-Dec-08,152.25,155.66,151.46,153.98,2887334
30-Dec-08,150.55,153.56,149.50,151.71,3845369
29-Dec-08,150.26,150.84,145.94,148.86,3702166
26-Dec-08,152.19,152.78,149.30,150.33,1961122
24-Dec-08,150.89,153.32,149.34,151.63,1921757
23-Dec-08,150.37,151.81,148.48,149.16,3783790
22-Dec-08,154.43,154.90,145.46,148.70,3919429
19-Dec-08,155.65,159.05,154.65,155.24,5670140
18-Dec-08,158.51,160.34,154.71,155.30,4764056
17-Dec-08,159.48,161.23,156.37,157.78,5798130
16-Dec-08,157.42,164.91,155.79,162.80,7199994
15-Dec-08,157.16,159.40,152.71,155.49,6738806
12-Dec-08,148.00,158.39,147.15,158.04,5722856
11-Dec-08,152.24,156.60,149.05,150.26,6181078
10-Dec-08,154.77,157.61,152.41,154.56,5239603
9-Dec-08,148.99,159.16,148.65,153.14,6891773
8-Dec-08,145.14,154.87,141.14,151.21,8145300
5-Dec-08,135.65,142.26,132.14,142.14,6523993
4-Dec-08,138.40,141.89,134.52,137.31,4887799
3-Dec-08,135.06,140.82,132.80,139.85,5906616
2-Dec-08,135.00,139.03,131.42,137.69,5841927
1-Dec-08,143.48,143.83,133.12,133.13,5711464
28-Nov-08,145.44,148.37,144.28,146.63,2566368
26-Nov-08,140.28,147.88,138.24,146.19,6359179
25-Nov-08,134.47,143.47,133.79,141.17,10774259
24-Nov-08,134.76,135.11,124.63,128.85,10059557
21-Nov-08,131.39,134.82,123.77,131.35,10246338
20-Nov-08,137.58,141.61,129.65,129.91,9780746
19-Nov-08,147.84,150.25,139.43,140.23,7841605
18-Nov-08,150.94,152.02,142.82,148.86,8348791
17-Nov-08,151.65,155.24,149.12,150.21,7544451
14-Nov-08,151.78,162.66,151.43,155.17,9518466
13-Nov-08,146.03,156.66,140.14,156.20,13239068
12-Nov-08,151.18,156.40,144.02,145.65,10054453
11-Nov-08,154.50,158.31,150.41,155.89,10148785
10-Nov-08,164.16,164.89,154.89,159.55,8097595
7-Nov-08,166.73,170.75,162.83,165.74,4690083
6-Nov-08,170.15,172.38,163.07,165.78,8579492
5-Nov-08,181.26,184.62,170.83,171.29,6949770
4-Nov-08,176.90,186.37,172.92,183.65,7352449
3-Nov-08,178.97,181.68,170.89,173.42,5955447
31-Oct-08,178.26,186.17,177.31,179.86,7426876
30-Oct-08,184.41,186.19,179.36,180.02,7993407
29-Oct-08,183.08,185.69,176.36,179.18,9763687
28-Oct-08,169.69,184.84,164.42,184.56,8106988
27-Oct-08,167.57,171.67,162.96,164.91,6209173
24-Oct-08,163.40,175.41,162.53,169.81,7358927
23-Oct-08,177.00,179.18,169.16,176.34,6480445
22-Oct-08,178.67,185.03,172.17,178.01,6564121
21-Oct-08,186.38,192.08,181.18,181.56,5790611
20-Oct-08,190.06,190.68,179.97,189.85,6757002
17-Oct-08,189.67,193.19,181.96,186.46,14255817
16-Oct-08,166.55,178.43,154.87,176.69,16289267
15-Oct-08,177.50,179.68,169.58,169.75,6721780
14-Oct-08,196.96,197.45,178.68,181.54,7874657
13-Oct-08,178.07,191.17,173.05,190.70,8907601
10-Oct-08,156.74,171.12,155.31,166.17,10600607
9-Oct-08,172.43,174.46,161.00,164.65,8088421
8-Oct-08,165.25,179.67,163.22,169.22,11828463
7-Oct-08,186.85,187.68,172.86,173.18,11058832
6-Oct-08,187.18,188.18,178.76,185.79,11222485
3-Oct-08,198.87,206.46,191.73,193.65,8035907
2-Oct-08,205.10,205.19,193.19,195.44,5988151
1-Oct-08,206.27,208.70,201.75,206.07,6237073
30-Sep-08,198.20,212.76,196.36,200.46,8824587
29-Sep-08,209.96,211.97,190.55,190.69,10764969
26-Sep-08,214.21,218.80,210.73,215.74,5292426
25-Sep-08,219.64,225.22,218.21,220.02,5026917
24-Sep-08,215.39,222.72,215.27,217.77,4242795
23-Sep-08,216.84,220.62,213.07,214.85,5206644
22-Sep-08,227.29,227.29,214.71,215.29,4409119
19-Sep-08,230.73,231.27,221.86,224.80,10008393
18-Sep-08,211.53,219.81,205.46,219.76,8592097
17-Sep-08,219.46,219.79,206.93,207.45,9129154
16-Sep-08,213.19,224.86,212.96,221.69,6991767
15-Sep-08,212.21,221.21,212.07,217.15,6568621
12-Sep-08,215.32,221.22,214.71,219.05,6027927
11-Sep-08,204.38,217.76,203.39,217.09,6472648
10-Sep-08,212.45,212.45,205.04,207.29,6227792
9-Sep-08,211.80,216.41,207.71,209.54,7231445
8-Sep-08,226.24,226.70,208.98,210.18,9021498
5-Sep-08,222.97,226.45,220.26,222.35,4538375
4-Sep-08,230.23,231.85,224.92,225.36,4886656
3-Sep-08,234.60,237.38,230.02,232.44,4315457
2-Sep-08,238.62,241.33,230.94,232.86,6120696
29-Aug-08,235.11,235.74,231.40,231.88,3848198
28-Aug-08,236.48,238.46,235.40,237.13,3029755
27-Aug-08,237.10,237.65,232.65,234.52,4388646
26-Aug-08,241.97,241.97,235.53,237.32,3308534
25-Aug-08,243.30,248.75,240.99,241.75,2015252
22-Aug-08,246.00,247.68,244.98,245.54,2297253
21-Aug-08,241.70,245.19,239.87,243.51,3514192
20-Aug-08,247.61,248.59,241.53,242.74,3984524
19-Aug-08,245.46,249.39,243.56,245.50,3046669
18-Aug-08,255.17,255.26,248.00,249.40,3336321
15-Aug-08,253.75,255.59,253.00,255.33,3545614
14-Aug-08,249.10,254.06,248.39,253.00,2918940
13-Aug-08,251.05,252.02,247.19,250.27,3626049
12-Aug-08,251.25,253.32,249.25,251.56,2755768
11-Aug-08,246.48,254.69,246.14,250.67,4241367
8-Aug-08,240.32,248.12,238.08,247.75,3739462
7-Aug-08,241.24,242.24,238.44,239.80,2773726
6-Aug-08,239.42,245.13,236.49,243.41,3375880
5-Aug-08,234.03,240.28,233.40,240.16,3584521
4-Aug-08,234.29,236.74,231.18,231.73,2486956
1-Aug-08,236.49,236.85,231.48,234.16,3008213
31-Jul-08,237.52,240.69,235.96,237.11,2865036
30-Jul-08,242.99,243.25,236.64,241.59,3491976
29-Jul-08,239.89,243.87,239.24,241.80,2803356
28-Jul-08,246.29,246.29,237.80,238.80,3164213
25-Jul-08,243.49,246.81,240.99,246.24,3184517
24-Jul-08,248.60,248.68,238.05,238.05,3544129
23-Jul-08,241.05,248.86,239.29,244.85,4898469
22-Jul-08,233.59,240.37,233.03,238.79,4694231
21-Jul-08,240.68,242.29,233.08,234.63,5910402
18-Jul-08,249.42,249.74,239.33,240.90,11294260
17-Jul-08,267.35,268.79,262.51,266.99,8796466
16-Jul-08,257.28,268.52,255.56,268.07,4744695
15-Jul-08,258.40,264.01,250.80,258.30,6071955
14-Jul-08,269.77,270.30,257.98,261.07,4425055
11-Jul-08,268.52,270.02,259.97,267.17,4981837
10-Jul-08,272.77,275.02,265.63,270.56,4332164
9-Jul-08,275.66,278.12,270.64,271.05,4154089
8-Jul-08,273.27,277.87,270.27,277.54,4933328
7-Jul-08,271.42,274.77,268.07,272.23,4260084
3-Jul-08,265.71,269.88,264.01,268.77,2400686
2-Jul-08,268.52,270.46,263.29,263.78,4225485
1-Jul-08,260.05,268.63,258.76,267.63,4961186
30-Jun-08,266.51,269.27,261.79,263.47,3765738
27-Jun-08,264.10,265.26,257.80,264.30,5446925
26-Jun-08,272.32,272.74,264.39,264.67,5660281
25-Jun-08,272.76,279.18,272.11,275.78,4126218
24-Jun-08,272.84,275.87,267.82,271.42,4672590
23-Jun-08,272.95,276.85,271.28,272.88,3636930
20-Jun-08,278.77,278.77,272.53,273.49,5983267
19-Jun-08,277.95,282.17,275.68,280.38,5683305
18-Jun-08,282.54,284.78,279.86,281.47,3388111
17-Jun-08,288.46,289.32,284.47,285.01,3463538
16-Jun-08,283.53,289.84,283.53,286.69,3544066
13-Jun-08,281.03,288.14,280.95,286.04,6184523
12-Jun-08,274.65,279.28,273.71,276.75,5496577
11-Jun-08,278.40,278.95,272.50,272.87,3813039
10-Jun-08,275.05,279.69,273.66,277.36,3658060
9-Jun-08,284.31,285.28,272.97,279.21,5288503
6-Jun-08,290.16,290.65,283.78,283.78,4735039
5-Jun-08,288.83,294.31,288.39,293.44,3921519
4-Jun-08,282.95,289.29,282.56,286.40,3363944
3-Jun-08,288.54,290.54,280.59,283.93,4335870
2-Jun-08,291.54,292.24,285.92,287.79,3674673
30-May-08,292.03,295.25,290.94,293.19,3226189
29-May-08,287.68,293.23,286.89,291.79,4846918
28-May-08,284.25,286.03,280.83,284.40,4053146
27-May-08,272.75,281.58,272.20,280.73,3868084
23-May-08,273.75,276.78,269.17,272.58,4434523
22-May-08,276.25,277.38,270.40,275.00,5077251
21-May-08,289.55,291.00,274.22,275.27,6470194
20-May-08,287.60,291.53,286.74,289.59,3313954
19-May-08,289.56,294.73,287.05,289.05,5604808
16-May-08,291.01,292.63,289.45,290.33,4275273
15-May-08,289.79,291.77,288.09,290.79,4343918
14-May-08,293.54,295.89,287.91,288.44,4379072
13-May-08,293.41,294.27,289.56,291.79,5165161
12-May-08,287.66,293.67,284.74,292.76,4865400
9-May-08,289.80,292.80,285.90,286.90,4484839
8-May-08,293.39,294.94,289.74,291.80,5123411
7-May-08,295.43,300.04,288.50,289.79,6613900
6-May-08,295.80,296.30,291.79,293.47,4632216
5-May-08,299.73,299.80,293.86,297.75,6288296
2-May-08,299.54,301.53,289.94,290.94,6999258
1-May-08,289.44,297.76,288.77,296.84,6605847
30-Apr-08,281.39,292.72,279.51,287.43,7904535
29-Apr-08,275.69,281.98,275.28,279.51,4346436
28-Apr-08,273.21,278.68,269.77,276.34,4010065
25-Apr-08,274.78,276.78,271.64,272.30,4166074
24-Apr-08,275.92,277.52,270.28,271.79,4138703
23-Apr-08,279.25,279.93,270.75,273.52,4923072
22-Apr-08,269.05,280.70,269.05,277.78,7941759
21-Apr-08,269.96,271.57,265.41,269.16,7444117
18-Apr-08,267.87,274.12,262.65,269.97,18238386
17-Apr-08,228.04,229.91,223.48,224.99,13409137
16-Apr-08,222.42,229.37,220.72,227.74,7630655
15-Apr-08,229.29,230.09,222.08,223.64,4586501
14-Apr-08,228.81,228.95,225.30,226.06,3842503
11-Apr-08,232.27,233.86,227.73,228.95,4169117
10-Apr-08,232.71,237.17,231.16,234.78,5073694
9-Apr-08,234.80,236.24,229.00,232.33,6048035
8-Apr-08,236.76,237.31,231.24,234.14,4550207
7-Apr-08,238.75,242.96,237.00,238.65,5945423
4-Apr-08,228.73,239.15,228.33,235.78,5898306
3-Apr-08,231.10,231.88,224.29,227.79,6778451
2-Apr-08,235.18,238.11,230.43,233.08,5999798
1-Apr-08,224.09,233.48,223.66,233.09,6093549
31-Mar-08,218.04,221.57,216.22,220.46,4446368
28-Mar-08,223.95,227.01,217.37,219.26,4377076
27-Mar-08,223.22,224.53,220.47,222.26,5832991
26-Mar-08,226.52,231.67,224.87,229.32,5225697
25-Mar-08,228.96,228.96,223.22,225.62,5833209
24-Mar-08,219.43,233.12,219.08,230.51,6764494
20-Mar-08,213.87,218.07,208.96,216.99,9913319
19-Mar-08,220.78,223.97,216.05,216.22,6179192
18-Mar-08,214.70,220.64,212.98,219.80,7240516
17-Mar-08,214.21,217.07,206.26,210.14,7890149
14-Mar-08,221.71,224.89,215.53,219.18,6574552
13-Mar-08,216.55,223.71,214.60,221.73,7727576
12-Mar-08,220.23,224.16,219.25,220.31,6652334
11-Mar-08,212.84,220.30,212.54,220.14,8832034
10-Mar-08,214.63,215.72,206.73,207.02,7989824
7-Mar-08,214.65,220.22,213.33,216.89,8071768
6-Mar-08,224.07,226.88,215.81,216.57,7471193
5-Mar-08,222.85,227.31,222.22,224.07,7439608
4-Mar-08,225.70,226.91,218.11,222.52,13628262
3-Mar-08,235.99,236.60,225.28,228.74,7557087
29-Feb-08,236.17,240.11,232.56,235.83,9426116
28-Feb-08,235.49,239.78,233.91,237.93,6590488
27-Feb-08,230.30,237.98,230.05,236.67,10127156
26-Feb-08,230.83,233.47,223.65,232.33,23290879
25-Feb-08,253.23,253.50,243.11,243.46,8372710
22-Feb-08,251.28,254.75,249.02,254.15,5516076
21-Feb-08,256.68,256.86,250.00,251.68,5678661
20-Feb-08,252.01,255.76,249.66,254.75,6668010
19-Feb-08,267.74,267.80,253.50,254.73,6352534
15-Feb-08,264.42,266.60,262.43,265.08,5243414
14-Feb-08,269.44,270.79,265.77,266.39,6480153
13-Feb-08,261.51,267.76,259.60,267.58,6632316
12-Feb-08,261.96,265.57,256.77,259.30,6662924
11-Feb-08,260.52,262.12,256.96,260.84,5826685
8-Feb-08,254.96,259.12,254.60,258.60,6828979
7-Feb-08,248.68,257.35,247.63,252.73,7930092
6-Feb-08,255.83,255.84,249.21,251.11,7640492
5-Feb-08,244.96,254.75,244.50,253.65,11210033
4-Feb-08,254.79,256.65,246.52,247.96,13160074
1-Feb-08,264.60,268.60,255.25,258.21,17601684
31-Jan-08,269.77,286.79,267.41,282.43,14871222
30-Jan-08,274.87,280.50,272.03,274.41,7947343
29-Jan-08,280.52,280.95,270.61,275.54,6284567
28-Jan-08,285.77,286.41,274.57,278.27,5816620
25-Jan-08,296.20,297.80,283.37,283.48,6965930
24-Jan-08,279.68,290.13,277.35,287.53,9409332
23-Jan-08,280.64,284.28,259.76,274.58,16971752
22-Jan-08,281.30,299.05,280.88,292.47,9501793
18-Jan-08,304.48,305.30,299.52,300.43,8540347
17-Jan-08,310.69,313.18,299.30,300.70,8216873
16-Jan-08,314.80,320.31,301.27,308.28,10562595
15-Jan-08,323.43,324.85,318.01,319.14,5584773
14-Jan-08,325.90,329.03,322.95,327.24,4448369
11-Jan-08,321.67,325.06,315.37,319.44,4977597
10-Jan-08,322.83,328.93,320.38,323.69,6334653
9-Jan-08,315.34,327.00,311.57,326.93,6744242
8-Jan-08,326.83,330.31,315.82,316.16,5341949
7-Jan-08,327.30,331.47,318.99,324.95,6404945
4-Jan-08,340.18,340.82,327.83,328.83,5359834
3-Jan-08,342.97,343.77,338.60,343.01,3252846
2-Jan-08,346.78,349.03,339.20,342.94,4306848
31-Dec-07,349.63,351.60,345.64,346.09,2376478
28-Dec-07,352.82,354.33,348.62,351.62,2562699
27-Dec-07,353.89,358.36,350.72,350.72,2943242
26-Dec-07,349.84,356.97,349.45,355.78,2530377
24-Dec-07,347.84,350.72,346.88,350.72,1628440
21-Dec-07,349.29,349.98,346.97,348.69,5394027
20-Dec-07,343.26,345.85,340.65,345.19,4422920
19-Dec-07,337.44,340.09,334.83,339.02,4425125
18-Dec-07,337.42,338.69,326.58,337.01,7166879
17-Dec-07,344.34,348.06,332.17,334.95,5489502
14-Dec-07,344.10,350.20,343.97,345.32,3673495
13-Dec-07,348.50,349.16,340.95,347.37,5182202
12-Dec-07,357.36,357.52,344.59,350.02,6166134
11-Dec-07,360.33,360.86,349.74,349.95,6142422
10-Dec-07,358.35,362.76,357.36,359.57,3858284
7-Dec-07,357.85,359.36,355.61,357.79,3852520
6-Dec-07,349.25,358.64,348.85,357.99,4916014
5-Dec-07,346.71,349.81,344.09,349.60,4212216
4-Dec-07,339.49,346.35,338.90,342.42,4232399
3-Dec-07,345.85,347.85,340.91,341.11,4329483
30-Nov-07,355.86,355.89,341.40,346.85,7901777
29-Nov-07,345.72,351.75,344.23,348.85,6214863
28-Nov-07,341.40,347.50,336.41,346.48,7919050
27-Nov-07,337.74,338.55,325.46,337.12,8905896
26-Nov-07,340.40,347.00,332.80,333.30,6792108
23-Nov-07,335.33,339.48,334.39,338.69,2739539
21-Nov-07,322.21,335.32,321.36,330.59,7014231
20-Nov-07,318.56,329.88,316.75,324.59,9840579
19-Nov-07,315.11,318.70,309.56,313.24,5532464
16-Nov-07,317.29,318.06,308.32,317.13,9043931
15-Nov-07,319.60,324.07,312.31,315.14,6972499
14-Nov-07,336.98,338.08,318.45,321.16,8102399
13-Nov-07,322.82,330.79,316.35,330.61,8445305
12-Nov-07,329.20,335.30,313.42,316.35,10235519
9-Nov-07,338.23,341.28,330.94,332.32,11390236
8-Nov-07,367.67,367.81,338.93,347.27,16517335
7-Nov-07,370.94,373.99,361.93,366.84,8273434
6-Nov-07,369.15,371.27,362.86,371.27,8441623
5-Nov-07,353.85,365.48,353.39,363.19,8885626
2-Nov-07,355.61,357.15,349.02,355.98,5842237
1-Nov-07,351.75,357.22,351.24,351.96,6528949
31-Oct-07,350.70,353.85,348.37,353.85,6884486
30-Oct-07,339.09,350.30,339.09,347.73,6900524
29-Oct-07,339.22,340.34,336.38,339.95,3066529
26-Oct-07,337.35,338.61,334.36,337.64,3354536
25-Oct-07,339.68,339.82,332.11,334.59,5798452
24-Oct-07,336.69,339.07,330.11,338.25,7409295
23-Oct-07,330.96,339.14,330.33,338.22,6799991
22-Oct-07,319.65,327.83,318.46,325.70,6664306
19-Oct-07,327.61,329.57,321.94,322.68,15783471
18-Oct-07,318.02,321.01,314.56,320.13,12353796
17-Oct-07,315.54,317.32,311.11,317.06,6030452
16-Oct-07,309.55,313.27,306.30,308.31,6025266
15-Oct-07,319.55,320.25,308.08,310.37,6948873
12-Oct-07,312.30,319.52,309.43,319.01,6826850
11-Oct-07,317.14,321.03,304.80,311.31,11800476
10-Oct-07,310.99,313.15,308.71,313.01,5385599
9-Oct-07,307.86,312.20,304.50,307.90,8769117
8-Oct-07,297.80,305.44,297.27,305.11,5029116
5-Oct-07,293.85,298.30,293.80,297.32,5072844
4-Oct-07,292.84,292.84,288.82,289.80,2988773
3-Oct-07,293.42,294.79,290.47,292.30,3884247
2-Oct-07,291.98,298.70,290.30,292.49,7067477
1-Oct-07,285.27,292.47,285.09,291.57,4714446
28-Sep-07,283.78,285.06,282.34,283.92,2639328
27-Sep-07,286.15,286.16,283.17,284.03,2056256
26-Sep-07,285.49,286.18,282.19,284.36,3346447
25-Sep-07,282.28,285.06,281.71,284.78,2730639
24-Sep-07,280.78,286.02,280.28,284.29,5299786
21-Sep-07,278.45,280.68,276.69,280.33,8012546
20-Sep-07,273.77,278.68,273.29,276.69,5531347
19-Sep-07,269.90,275.00,269.70,273.70,5527900
18-Sep-07,263.52,268.89,262.40,267.90,4223173
17-Sep-07,263.53,264.90,262.30,262.91,2198559
14-Sep-07,261.86,265.40,261.37,264.64,2765340
13-Sep-07,262.29,263.87,261.87,262.65,1892758
12-Sep-07,260.53,264.25,259.76,261.59,2986903
11-Sep-07,258.75,261.09,258.12,260.93,2704265
10-Sep-07,260.90,261.30,255.70,257.50,3226721
7-Sep-07,259.19,260.88,258.66,259.93,3663641
6-Sep-07,264.94,265.18,259.38,262.02,3634263
5-Sep-07,261.96,265.00,261.39,264.16,3314006
4-Sep-07,257.77,264.26,257.57,262.84,3696830
31-Aug-07,256.81,258.51,255.99,257.88,2977506
30-Aug-07,256.44,257.96,255.54,255.96,2653547
29-Aug-07,254.17,256.91,253.87,256.70,2550539
28-Aug-07,256.02,257.75,253.15,253.45,3275023
27-Aug-07,257.47,258.98,255.96,256.89,2325049
24-Aug-07,256.56,258.03,254.50,257.76,2472653
23-Aug-07,258.26,258.32,253.75,256.35,3077240
22-Aug-07,255.23,258.38,254.88,256.63,3255994
21-Aug-07,249.72,254.33,249.13,253.56,3618508
20-Aug-07,251.48,251.53,248.25,249.21,2698225
17-Aug-07,248.97,250.75,246.07,250.27,5481730
16-Aug-07,246.26,248.46,240.47,246.01,8645559
15-Aug-07,254.75,256.10,248.60,249.02,5409677
14-Aug-07,258.12,258.96,254.25,254.55,3634035
13-Aug-07,260.03,260.13,256.77,258.01,3179214
10-Aug-07,255.35,259.62,253.07,258.13,5884448
9-Aug-07,260.66,263.67,257.57,257.62,4849116
8-Aug-07,259.93,263.15,258.80,263.15,4068931
7-Aug-07,255.13,260.20,254.77,258.27,4267391
6-Aug-07,251.75,255.33,251.50,255.25,3651924
3-Aug-07,255.28,256.86,251.75,251.75,3176102
2-Aug-07,257.12,257.75,254.75,255.76,3156501
1-Aug-07,255.51,258.51,254.32,256.73,4428166
31-Jul-07,260.38,260.48,255.25,255.25,4270981
30-Jul-07,256.72,259.93,255.51,258.31,3967248
27-Jul-07,254.52,258.57,253.00,256.20,5472989
26-Jul-07,254.62,256.55,249.69,254.25,6894330
25-Jul-07,258.75,258.77,253.03,255.13,5556426
24-Jul-07,254.90,259.60,253.81,257.26,5741426
23-Jul-07,259.76,260.26,256.33,256.51,6356603
20-Jul-07,256.21,261.85,255.00,260.32,17773613
19-Jul-07,277.01,277.04,271.39,274.57,11127140
18-Jul-07,277.22,277.53,272.18,275.02,6084148
17-Jul-07,277.80,279.14,276.47,277.78,4331404
16-Jul-07,275.43,279.57,274.93,276.77,6601545
13-Jul-07,274.23,276.61,273.90,276.36,5237139
